,Title,Description
67,SSB PERSONAL INTERVIEW || SSB Mantra 💡,"📲PW App Link -   
🌐PW Website -  

Timestamps - 
•        00:00 Introduction
•        04:45 Turned Out
•        06:10 Be confident whenever you speak
•        08:35 Don’t Ignore Current Affairs
•        10:45 Some Important Topics
•        12:45 Your Technical / Academic Knowledge
•        14:10 Body Language
•        16:55 Know your State and Town
•        17:55 Be yourself
•        19:10 Maintain Good Physical Fitness
•        20:20 Quality of Answers Matters
•        21:10 Language
•        22:00 Listen to the questions of IO first
•        23:40 Clear your doubt
•        24:25 Regards

📎Complete SSB MANTRA -  
--------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#SSB #NDA2022 #DefenceWallah #PhysicsWallah 
#Personalinterview  #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
68,Indian Geography : Geography | Theory with MCQs | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 01:15 Physiography in India
• 1:26:25 Drainage Pattern
• 1:33:25 Rivers of India

▶ Geography One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  


📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#IndianGrography #NDA2022 #SHAKTI2_0 #Defencewallah 
#Geographynda #NDA #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
69,Adjective and Adverbs : English | Theory with MCQs | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 16:25 Theory
• 25:30 Practice Questions

▶ English One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  


📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#English #NDA2022 #Shakti2_0 #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
70,How to Tackle Command Task In SSB GTO || SSB Mantra 💡,"📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 01:05 Important Qualities to Focus
• 04:10 Points to Remember
• 12:30 Regards

📎Complete SSB MANTRA -  
--------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#SSB #NDA2022 #DefenceWallah #PhysicsWallah #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
71,Probability : Maths | Theory with MCQs | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 04:20 Basic Understanding of Probability
• 36:55 Conditional Probability
• 54:45 Baye’s Theorem
• 1:13:55 Binomial Probability Distribution

▶ Maths One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#MATHS #NDA2022 #SHAKTI2_0 #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
72,Tissues : Biology | Theory | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 00:50 Animal Tissue
• 1:15:30 Plant Tissue
• 1:42:05 Previous Year Questions

▶ Biology One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  


📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  


#Biology #Shakti2_0 #Defencewallah #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
73,Ancient History Part 1: History | Theory | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 00:40 Indus Valley Civilization
• 1:06:30 Vedic Civilization
• 1:34:00 Buddhism
• 1:43:05 Jainism and other Philosophies
• 1:51:35 Mahajanpad Era and Foreign Invasion in India

▶ History One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  


📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#AncientHistory #NDA2022 #Shakti2_0 #Shakti2_0 #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
74,DPSP And Fundamental Duties : Polity | Theory with MCQs | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 01:20 Fundamental Duties
• 14:25 DPSP
• 55:00 Practice Questions

▶ Polity One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  


📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  


#Polity #NDA2022 #SHAKTI2_0 #DPSP_polity #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
75,Sequence And Series : Maths | Theory with MCQs | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 02:30 Arithmetic, Geometric and Harmonic Progression
• 42:40 Summation
• 1:00:25 Properties of AP and GP
• 1:09:25 Summation Continued
• 1:14:35 Practice Questions

▶ Maths One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#MATHS #NDA2022 #SHAKTI2_0 #Defencewallah #NDAexam2022 #NDAprepration #NDA02_2022 #NDAdefencewallah #NDA #NDAphysicswallah #Physicswallah #NDAonlineclasses #NDAexamclasses #NDAexampattern #NDA2022"
76,How to Tackle Final Group Task (FGT) In SSB || SSB Mantra 💡,"📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 01:45 Similarity to PGT
• 05:35 Give your best and follow rules
• 09:00 Regards

📎Complete SSB MANTRA -  
--------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#SSB #NDA2022 #DefenceWallah #PhysicsWallah 
#Finalgrouptask #ndaexam2022 #ndaprepration #nda022022 #ndadefencewallah #nda #ndaprepration #fgt_in_ssb
#ndaonlineclasses #ndaexamclasses #ndaexampattern"
77,Oceanography : Geography | Theory with MCQs | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 05:55 Oceanography
• 35:55 Deep Sea Plain
• 41:50 Properties of Ocean Water
• 1:19:25 Ocean Currents and Tides

▶ Geography One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  


📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#Oceanography #NDA2022 #SHAKTI2_0 #Defencewallah 
#Geographynda #NDA #ndaexam2022 #ndaprepration #nda022022 #ndadefencewallah #nda #ndaprepration 
#ndaonlineclasses #ndaexamclasses"
78,"Land Revenue Systems, & Charter Acts of Britishers : History | Theory | NDA Crash Course","📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 01:05 Land Revenue System
• 07:15 Charter Acts
• 23:35 Tribal and Peasant Revolution

▶ History One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#History #NDA2022 #SHAKTI2_0 #ExpansionofBritishersinIndia #NDAHistroy #NDACrashCourse #NDACrashCourse2022 #ndaexam2022 #ndaprepration #nda022022 #ndadefencewallah #nda #ndaprepration 
#ndaonlineclasses #ndaexamclasses"
79,"Kargil Vijay Diwas 26th July, Why do we celebrate? 🔥I Story of Kargil war 1999","📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 02:35 First information of the enemy
• 08:50 Indian Army Patrol Parties missing
• 15:55 The Pakistani Plan (Operation Al Badr)
• 27:20 Operation Safed Sagar
• 45:00 The turning point of Kargil War
• 52:10 The Plan of Rajputana Rifles
• 1:12:00 Battles
• 1:35:45 Pakistani Soldier honored by the Indian Army
• 1:40:15 Indian Gain and Pakistani Losses
--------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#Kargildiwas #DefenceWallah #Physicswallah #Indianarmy #kargilvijaydiwas #indianarmedforces #26july #armylife #operationvijay"
80,Nouns & Pronouns : English | Theory with MCQs | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 10:40 Nouns
• 49:30 Pronouns
• 1:38:05 Vocabulary

▶ English One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  


📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#Noun #Pronoun  #English #NDA2022 #shakti2_0 #ndaexam2022 #ndaprepration #nda022022 #ndadefencewallah #nda #ndaprepration 
#ndaonlineclasses #ndaexamclasses #ndaexampattern"
81,Quadratic Equations : Maths | Theory with MCQs | NDA Crash Course,"📝 For complete notes of Lectures, visit SHAKTI 2.0 Batch in the Batch Section of PhysicsWallah App/Website.
📲PW App Link -   
🌐PW Website -  

Timestamps - 
• 00:00 Introduction
• 03:50 Quadratic Equation and its roots
• 34:05 Discriminant and Nature of Roots
• 48:00 Irrational and Complex Roots
• 1:10:50 Practice Questions

▶ Maths One Shot Lectures SHAKTI 2.0 :  
----------------------------------------------------------------------------------------------------------------------

NOTE: This batch is completely FREE, you just have to click on the ""BUY NOW"" button for your enrolment.

🔴 Batch Details:-
….

✅ FREE Crash Course for NDA 2022

• This Batch is completely free for the students aiming for the NDA-2,2022 Exam.

• Faculties will cover all important topics from exam perspective.

• Classes will be held on our Defence Wallah YouTube channel from Monday to Friday.

• 2 Recorded classes will be provided for 2 Hours each and we will also be having Current Affairs and special Menti quiz sessions on weekends.

• PDF Notes for each class will be available on our PW App.

• Weekly schedules of the classes will be uploaded on the Defence wallah community page and Announcement section in App.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#MATHS #NDA2022 #SHAKTI2_0 #DefenceWallah 
#ndaexam2022 #ndaprepration #nda022022 #ndadefencewallah #nda #ndaprepration 
#ndaonlineclasses #ndaexamclasses #ndaexampattern"
82,SECRET of SELF DESCRIPTION TEST (SDT) for SSB Interview || SSB Mantra 💡,"📲PW App Link -   
🌐PW Website -  

📎Complete SSB MANTRA -  
--------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#SSB #NDA2022 #DefenceWallah #physicswallah #SDT #SSBinterview #NDApreparation #ssbpreparation #Indianarmy #NDAexam #selfdescriptionnda"
83,"Launching of ABHYAS 2.0 || Test Series for NDA-2, 2022 🔥","📲PW App Link -   
🌐PW Website -  

--------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#ABHYAS2_0 #NDA2022 #DefenceWallah #physicswallah #SSBinterview #NDApreparation #ssbpreparation #Indianarmy #NDAexam #ndatestseries #Testseriesfornda"
84,LIVE MENTI MAHASANGRAM QUIZ of History & Geography - NDA 2 2022 🔥,"📲PW App Link -   
🌐PW Website -  

--------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 NCERT Wallah :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#SSB #NDA2022 #DefenceWallah #physicswallah #SSBinterview #NDApreparation #ssbpreparation #Indianarmy #NDAexam #ndahistory #ndageography"
