,Title,Description
10,Blippi Visits a Bakery | @Blippi - Educational Videos for Kids,"SUBSCRIBE
 

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

00:00 Blippi Visits a Bakery
42:53:00 Blippi Explores a Swather
52:58:00 Blippi Explores a Jet Ski
1:00:46 Blippi Visits an Apple Fruit Factory
1:11:47 Blippi Visits a Construction Site
1:22:34 Blippi Explores a Police Car
1:43:24 Blippi Visits an Aquarium (The Florida Aquarium)
1:56:10 SD Scuba Diving
2:09:37 Lil' Toot Water Taxi

NEW videos three times per week! Make sure you subscribe so you don't miss out!

Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
11,ARPO - Peekabooboo | @ARPO The Robot | Funny Videos for Kids | Robots,"SUBSCRIBE
 

Arpo turns on invisible device to sooth ever-crying Daniel. But the device malfunctions and Joey thinks there’s a ghost in the house. Joey calls a ghost hunter but this guy is very suspicious...

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!

00:00 Peekabooboo
10:38 Mission Moo Moo
21:33 Sneezing Frenzy
31:38 Baby Racer
41:59 Runaway Robot
53:04 Washing Machine
1:03:57 Robot Over The Rainbow

Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
12,CoCoMelon - Dentist Song | @Cocomelon - Nursery Rhymes For Kids,"SUBSCRIBE
 

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

00;00 Dentist Song
02;45 Planet Song
07;37 Three Little Kittens
10;11 The Country Mouse and the City Mouse
13;54 Ten in the Bed
17;45 Skidamarink
20;14 Bingo
22;58 Animal Dance Song
25;52 Baa Baa Black Sheep
28;20 Ten Little Duckies
30;59 Yes Yes Vegetables Song

NEW videos three times per week! Make sure you subscribe so you don't miss out!

Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
13,KiiYii - Ice Cream Song | @KiiYii Nursery Rhymes & Songs For Kids | Food Songs,"SUBSCRIBE
 

The ""Ice Cream Song"" follows Kii and Yii as they get ice cream from outer space! Have fun with this sweet educational video for kids!

00:00 Ice Cream Song
01:51 Old Mother Hubbard
04:07 Ding Dong Bell
06:24 Peek A Boo Baby! I See You
08:50 Mr Book Storytime
10:44 Follow the Dinosaur
12:50 Jelly on a Plate
14:50 Big And Small
17:04 Here We Go Round The Mulberry Bush
19:07 New Baby Brother And Sister Song

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!



Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
14,Blippi Learns the 5 Senses | @Blippi - Educational Videos for Kids ​,"SUBSCRIBE
 

Blippi learns the 5 senses while playing at a play place. Blippi makes educational videos for toddlers and in this Blippi video of the Blippi Toys channel he will teach your children about the 5 senses. The Indoor play place is a great place to play and explore with Blippi. This indoor playground is the funtastic playtorium where Blippi will help your child learn colors, learn numbers, learn shapes, and also learn senses with Blippi! Blippi teaches senses while using things like slime, googly glasses, and more fun items.

00:00 Blippi Learns the 5 Senses
16:43 SD Scuba Diving
30:09 Blippi Visits a Chocolate Factory
58:29 Blippi Visits a Ski Resort
1:16:55 Blippi Visits a Baseball Stadium
1:48:07 Blippi Visits an Apple Fruit Factory
1:59:08 Blippi Visits a Construction Site
2:09:55 Blippi Learns About Sea Creatures - Meet the Ocean Friends
2:23:20 Playing At The Zoo - Blippi Feeds and Plays With the Animals
2:36:17 Blippi's Pizza Party
2:48:42 Creation Station
3:16:28 Blippi on Wheels

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!



Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
15,Gecko's Garage - Grandma Gecko to the Rescue | @Gecko's Garage - Trucks For Children  | Kids Cartoon,"SUBSCRIBE
 

00:00 Grandma Gecko to the Rescue
02:15 Gecko is Snoring
04:23 Rainbow Mechanicals Hide and Seek
06:34 Weasel Wash Gone Wrong
08:39 Motorcycle Madness
10:48 Kat's Rocket Sky Chase
12:49 Spooky Camping!
14:54 Weasel Plan Thief
17:02 Rainbow Carnival Dress Up
19:06 Smoky Day Clean Up
21:20 Tractor Trouble
23:23 Muddy Mechanicals Railway Mystery
25:31 Magnet Mayhem
27:32 Frozen Lake
29:40 Sleepy Mechanicals

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!



Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
16,CoCoMelon - Back to School | @Cocomelon - Nursery Rhymes and Songs For kids,"SUBSCRIBE
 

Lyrics:

Back to school, back to school
Back to school today!
What will I learn? What will I play?
Back to school today!
Pack my books with a zip, zap, zip
I love to go to school
Pack my pencils with a clip, clap, clip
I love to go to school
Pack my lunch in the box, box, box
I love to go to school
Find clean pants and socks, socks, socks
I love to go to school
Back to school, back to school
Back to school today!
What will I learn? What will I play?
Back to school today!
Grab my bag, no time to snooze
I love to go to school
Sharing news in my new shoes
I love to go to school
I can paint and make some crafts
I love to go to school
Sing and dance with lots of laughs
I love to go to school
Back to school, back to school
Back to school today!
What will I learn? What will I play?
Back to school today!
I can sing my ABCs
I love to go to school
I can count to one, two, three
I love to go to school
We can play with all our friends
We love to go to school
It feels like fun will never end
We love to go to school
Back to school, back to school
Back to school today!
What will we learn? What will we play?
Back to school today!

00:00 Back to School
02:56 Old MacDonald V2
05:29 Garage Sale
08:28 Shapes In My Lunch Box
11:45 Furry Friends
14:29 Night Before Birthday
17:11 Twinkle Twinkle Little Star V2
19:41 Floor Is Lava
22:12 Go Before You Go
24:52 Teddy Bear Teddy Bear
27:28 Brush It!
29:56 JJ Song

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!



Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
17,KiiYii - Animal Sounds | @KiiYii Nursery Rhymes & Songs | Educational Videos For Kids,"SUBSCRIBE
 

""Animal Sounds"" by KiiYii is an entertaining educational song that will teach your kids about animals. In this episode, join Kii and Yii as they learn about what sounds certain animals make!

00:00 Animal Sounds
02:18 3 Little Kittens
04:18 Lullaby For Baby
06:27 Aeiou The Vowels
08:20 5 Little Ducks
10:46 Mary Had A Little Lamb
12:41 Humpty Dumpty
14:21 Getting Dressed
16:27 Swimming Song
18:20 Driving In My Car
20:09 No Monsters
22:47 Brush Teeth Song

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!



Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
18,Blippi - Learn about Farm Animals (Egg Hunt Bingo) | @Blippi - Educational Videos for Kids ​,"SUBSCRIBE
 

Join Blippi and play egg hunt bingo to learn animals for children. Your child will learn farm animals with Blippi. Learn animals and listen to the farm animals song in this Blippi video. The fun farm animals song is a fun Blippi video and Blippi song. Wander around the Blippi play place park and fun colorful surprise eggs and play egg hunt bingo to learn animals with Blippi.

00:00 Learn about Farm Animals (Egg Hunt Bingo)
22:40 Learn Colors and Paint Art
31:12 Learn How to Fix Things
40:38 Learn Colors at a Toy Store
45:54 Blippi Explores a Swather
56:00 Blippi Explores a Jet Ski
1:03:48 Blippi Visits a Firetruck Station
1:32:26 Blippi Explores a Seaplane
1:58:15 Blippi Visits a Playground
2:03:44 Blippi Explores a Steam Train
2:16:48 Blippi Visits an Indoor Trampoline Park (Gravady)
2:32:00 Blippi Visits an Amusement Park and Learns Colors
2:37:36 Blippi Visits a Children's Museum (Seattle's Chlidren's Museum)
3:15:18 Monster Jam

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!



Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
19,Arpo - At the Zoo | @ARPO The Robot Funny Videos for Kids | Robots,"SUBSCRIBE
 

Arpo took Joey, Emma and Daniel to the Zoo: but Daniel is missing!!! He is in the crocodile cage! Arpo ends up unlocking security system and release animals freely. Will Arpo be able to rescue Daniel and bring everybody home safely?

00:00 At the Zoo
11:45 Camera Shy
22:13 Run for Your Life
32:52 Baby Naptime
44:06 Handle The Tooth
54:15 Jumping Hiccup
1:04:37 Remote Remote control
1:14:56 Sleepwalker

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!



Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
20,CoCoMelon - 5 Little Animals | @Cocomelon - Nursery Rhymes For Kids,"SUBSCRIBE
 

Lyrics:

Five!
Five little animals jumping on the bed
One fell off and bumped her head
Mama called the doctor and the doctor said (hello?)
No more animals jumping on the bed
Four!
Four little animals jumping on the bed
One fell off and bumped his head
Mama called the doctor and the doctor said (hello?)
No more animals jumping on the bed
Three!
Three little animals jumping on the bed
One fell off and bumped her head
Mama called the doctor and the doctor said (hello?)
No more animals jumping on the bed
Two!
Two little animals jumping on the bed
One fell off and bumped her head
Mama called the doctor and the doctor said (hello?)
No more animals jumping on the bed!
One! (Aww, for me?)
One little animal jumping on the bed
He fell off and bumped his head
Mama called the doctor and the doctor said (hello?)
No more animals jumping on the bed
No little animals jumping on the bed
They fell asleep while laying their heads
The doctor called Mama and Mama said (""hello?"")
Shh! No more animals jumping on the bed
Yay!

00:00 5 Little Animals
02:48 Shape Song
06:48 Traffic Safety Song
09:35 The Car Color Song
14:39 Thank You Song
17:32 The Colors Song (with Popsicles)
21:50 Swimming Song
24:15 Yes Yes Playground Song
27:49 Itsy Bitsy Spider
29:52 Clean Up Trash Song
32:44 My Name Song
36:19 Sharing Song

YOU have been personally invited to the all-new Moonbug Kids - Spooky Halloween Stories for Kids channel. A spooooky channel, full of vampires, skeletons, ghosts, zombies, and your favourite Moonbug characters from Morphle to Buster. Get ready for our best spooky songs, stories, and nursery rhymes, we have in store for you. 
Enjoy our Spooky Halloween content developed for kids but also loved by parents alike. 

NEW videos three times per week! Make sure you subscribe so you don't miss out!



Check out our other amazing channels! 

@Moonbug- Cartoons and Nursery rhymes
 

@Moonbug kids – ABCs &123s 
 

@Moonbug kids – Moonbug Kids - Kids Stories and Fairy Tales
 
 
Playlists
#GoBuster
#TrickorTeat
#Halloween 
#Spooky
#Morphle 
#Littlebabybum 
#Storyforkids
#Blippi
#Cocomelon"
