,Title,Description
17,😱 ये Follow कर के बच्चे Full marks Score कर रहे है Chemistry में | Class 12 | JEE | NEET | Board 🔥,"📲PW App Link -  
🌐PW Website -  

We have discussed the strategy for scoring full marks in Chemistry class 12 NCERT.

Some points to keep in mind are:
-Schedule your each day.
-Recall your day before going to bed.
-Be disciplined.
-Revision is neccesary.

For Physical chemistry:
-Make formula chart.
-Make your calculation faster by practicing more numericals.
-Solve NCERT examples.
-Complete your Numericals.

For Inorganic Chemistry:
-Make short notes.
-Read NCERT 2-3 times
-Solve NCERT exemplanar

For Organic chemistry:
-Basics of GOC should be clear.
-Write Named reactions and learn them.
-Learn about reagents and their uses.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#Chemistry #NcertWallah #PhysicsWallah #Class12 #Class12th #Class12Score #Class12Result #Class12thResult #class12resultout #ResultClass12 #SecretTips #class12chemistry #class12chemistrytips #Class12SecretTips"
18,"तू बस ""सवार"" ले खुद को मेरे ""Lakshyaians"" 🔥 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
19,छोटे से गांव के छात्र ने 12th Board में Physics Wallah से पढ़ के 98.6% marks लाये 🔥,"📲PW App Link -  
🌐PW Website -  

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#LakshyaBatch #NcertWallah #PhysicsWallah #Class12 #Class12th #Class12Score #Class12Result #Class12thResult #class12resultout #ResultClass12 #SecretTips"
20,"Be Someone, Jis Se Log Milna ""चाहे"" 💯🤗 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
21,"हौसला है ""Zindagi"" मे कुछ कर दिखाने का !!!🔥 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
22,"""हारता"" वह है जो शिकायत बार-बार करता है!! #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
23,😱 ये Follow कर के बच्चे Full marks Score कर रहे है Physics में | Class 12 | JEE | NEET | Board  🔥,"📲PW App Link -  
🌐PW Website -  

We have discussed the strategy for scoring full marks in Physics class 12 NCERT.

Some points to keep in mind are:
-Schedule your each day.
-Recall your day before going to bed.
-Be disciplined.
-Revision is neccesary.
-Notes, PYQ's  and Tests are important.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#Physics #NcertWallah #PhysicsWallah #Class12 #Class12th #Class12Score #Class12Physics #Class12thPhysics #Class #PhysicsClass12 #SecretTips"
24,"Why ""Practice"" Is Also Important...! 🤔 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
25,"Ziddi बनना पड़ेगा Apni ""Manzil"" ke liye 🔥 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
26,"Once You Choose Hope, Anything’s Possible. 🔥 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
27,"""छाप"" Loge To ""Fail"" Hoge!!! 😏 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
28,"Why ""Revision"" Is Important? 🤔 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
29,"Mai Koi ""कतरा"" Nahi ""समुन्द्र"" Hu..!! 💯 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
30,"Apni ""सफलता"" Ki ""कहानी"" Khud Likho!! 🖋️🤗 #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife #motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
31,"Mai Tumko Yaad Aana ""चाहता"" Hu!!! ❤️ #Shorts #PhysicsWallah","📲PW App Link -  
🌐PW Website -  


#PWshorts #Motivation #NCERTWallah #PhysicsWallah #Shorts #ncertmotivation #motivationshorts #bestmotivationalvideo #motivational #speechforsuccessinlife 
#motivationalvideos #motivationalvideoforstudy #howtomotivateyourself #howtomotivate"
32,ADITI Scored 96.40% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
33,SONALI SHARMA Scored 96.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
34,FAIZAN AHMAD Scored 96.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
35,AKSHAT Scored 92.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
36,MANASVI SHARMA Scored 94.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
37,KHUSHBOO AGARWAL Scored 91.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
38,SUDESH NAYAK Scored 95.40% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
39,TANUJ Scored 90.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
40,SAKSHI GUPTA Scored 95.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
41,ANIKA SAINI Scored 99.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
42,AYUSH MISHRA Scored 94.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
43,AMAN AFREEDI Scored 93.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
44,DEBADREETA DEY from LAKSHYA BATCH Scored 97.20% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
45,VIKRANT PRASHAD from LAKSHAYA JEE BATCH Scored 95.00% in Class 12th | #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
46,KIRTI GOURAB from LAKSHYA BATCH Scored 95.80% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
47,JAYA TIWARI from SANKALP BATCH Scored 98.20% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
48,OJAS MALHOTRA from LAKSHYA BATCH Scored 98.40% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
49,PRIYA KUMARI from LAKSHYA BATCH Scored 95.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
50,ROHAN KUMAR from LAKSHYA BATCH Scored 94.40% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
51,VAIBHAV JHA from LAKSHYA BATCH Scored 96.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
52,ARSH DEEP SINGH from ACCELERATE BATCH Scored 98.40% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
53,SULAGNA GHOSH from LAKSHYA BATCH Scored 98.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
54,SHRESTH SINGH from LAKSHYA BATCH Scored 95.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
55,HARSH SAINI from LAKSHYA JEE BATCH Scored 96.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
56,SIDHARTH DHAWAN from LAKSHYA BATCH Scored 95.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
57,RAHUL PAUL from LAKSHYA BATCH Scored 96.2% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
58,SIRSHA BANERJEE from LAKSHYA BATCH Scored 96.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
59,AYUSHI AVASTHI from LAKSHYA BATCH Scored 98.40% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
60,Class 12th Result LIVE Celebration!!! PWians Rocked 😎,"📲PW App Link -  
🌐PW Website -  

Hello Baccho! Class 12th CBSE results are finally out. We congratulate you all and Hope that your hard work paid off. Those who couldn't score well, don't be sad. It's just the starting phase of your life. Gather courage and get ready, the game has just begin.

“When one door of happiness closes, another opens; but often we look so long at the closed door that we do not see the one which has been opened for us.” --- Helen Keller
So Keep moving forward but don't forget the lesson, learn from your mistakes and achieve your goals.

All the best for your future.

----------------------------------------------------------------------------------------------------------------------

📌 PHYSICS WALLAH OTHER CHANNELS :

🌐 PhysicsWallah - Alakh Pandey :  
🌐 Competition Wallah :  
🌐 JEE Wallah :  
🌐 PhysicsWallah Foundation :   
🌐 Defence Wallah-NDA :  
🌐 PhysicsWallah English :   
🌐 PW - Hindi Medium :  

📌 PHYSICS WALLAH SOCIAL MEDIA PROFILES :

🌐 Telegram  :  
🌐 Facebook :  
🌐 Instagram :  
🌐 Twitter :  

For any queries or complaints Visit : 
For PW App :  
For PW Website :  

#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard #class12resultcelebration"
61,ADITYA KUMAR from LAKSHYA BATCH Scored 95.50% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
62,ADARSH ANU from MANZIL BATCH Scored 96.20% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
63,HARSHITA from LAKSHYA NEET BATCH Scored 99.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
64,ROHIT from ACCELERATE BATCH Scored 98.00% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
65,SAKSHAR DAKSH from LAKSHYA BATCH Scored 97.60% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
66,ADITYA UJJWAL from LAKSHYA BATCH Scored 97.80% in Class 12th || #PhysicsWallah #class12results,"📲PW App Link -  
🌐PW Website -  


#CBSE #Class12 #NCERTWallah #PhysicsWallah #class12result #class12resultout #cbseboardresultout #Resultout #cbseboard"
